Artist,Art Name,Date,Image Thumbnail,artist,cloud prediction
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/0dcd75ec-db37-43af-b5c8-429b0581a058_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/55c7ee5f-4b3e-4f14-b797-fd0928e55132_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/55c7ee5f-4b3e-4f14-b797-fd0928e55132_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/55c7ee5f-4b3e-4f14-b797-fd0928e55132_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/55c7ee5f-4b3e-4f14-b797-fd0928e55132_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/55c7ee5f-4b3e-4f14-b797-fd0928e55132_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/55c7ee5f-4b3e-4f14-b797-fd0928e55132_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09ae2882-f7c0-4026-8e20-048013a4c753_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09ae2882-f7c0-4026-8e20-048013a4c753_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09ae2882-f7c0-4026-8e20-048013a4c753_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09ae2882-f7c0-4026-8e20-048013a4c753_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09ae2882-f7c0-4026-8e20-048013a4c753_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09ae2882-f7c0-4026-8e20-048013a4c753_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3fd0a2e4-b928-4269-bd59-2450edbad516_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3fd0a2e4-b928-4269-bd59-2450edbad516_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3fd0a2e4-b928-4269-bd59-2450edbad516_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3fd0a2e4-b928-4269-bd59-2450edbad516_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3fd0a2e4-b928-4269-bd59-2450edbad516_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3fd0a2e4-b928-4269-bd59-2450edbad516_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3340701f-8a1b-4e92-9d01-26eaeaf49a0a_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3340701f-8a1b-4e92-9d01-26eaeaf49a0a_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3340701f-8a1b-4e92-9d01-26eaeaf49a0a_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3340701f-8a1b-4e92-9d01-26eaeaf49a0a_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3340701f-8a1b-4e92-9d01-26eaeaf49a0a_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/3340701f-8a1b-4e92-9d01-26eaeaf49a0a_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/d215cff4-7337-451a-a095-c198426ac767_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/d215cff4-7337-451a-a095-c198426ac767_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/d215cff4-7337-451a-a095-c198426ac767_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/d215cff4-7337-451a-a095-c198426ac767_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/d215cff4-7337-451a-a095-c198426ac767_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/d215cff4-7337-451a-a095-c198426ac767_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/7ee212e4-0f16-4c39-a4c6-439037d8f454_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/7ee212e4-0f16-4c39-a4c6-439037d8f454_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/7ee212e4-0f16-4c39-a4c6-439037d8f454_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/7ee212e4-0f16-4c39-a4c6-439037d8f454_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/7ee212e4-0f16-4c39-a4c6-439037d8f454_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/7ee212e4-0f16-4c39-a4c6-439037d8f454_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/ee26036c-cf7d-450a-a7ea-99af7707566f_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/ee26036c-cf7d-450a-a7ea-99af7707566f_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/ee26036c-cf7d-450a-a7ea-99af7707566f_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/ee26036c-cf7d-450a-a7ea-99af7707566f_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/ee26036c-cf7d-450a-a7ea-99af7707566f_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/ee26036c-cf7d-450a-a7ea-99af7707566f_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/b2a8f083-bb74-4f1c-9b4d-b6c2d8f2f49e_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/b2a8f083-bb74-4f1c-9b4d-b6c2d8f2f49e_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/b2a8f083-bb74-4f1c-9b4d-b6c2d8f2f49e_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/b2a8f083-bb74-4f1c-9b4d-b6c2d8f2f49e_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/b2a8f083-bb74-4f1c-9b4d-b6c2d8f2f49e_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/b2a8f083-bb74-4f1c-9b4d-b6c2d8f2f49e_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09f65926-1bd9-4816-b2ee-90349dd3baf3_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09f65926-1bd9-4816-b2ee-90349dd3baf3_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09f65926-1bd9-4816-b2ee-90349dd3baf3_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09f65926-1bd9-4816-b2ee-90349dd3baf3_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09f65926-1bd9-4816-b2ee-90349dd3baf3_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/09f65926-1bd9-4816-b2ee-90349dd3baf3_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/22a9163c-bd46-4206-a3c2-f06e2db9979d_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/22a9163c-bd46-4206-a3c2-f06e2db9979d_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/22a9163c-bd46-4206-a3c2-f06e2db9979d_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/22a9163c-bd46-4206-a3c2-f06e2db9979d_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/22a9163c-bd46-4206-a3c2-f06e2db9979d_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/22a9163c-bd46-4206-a3c2-f06e2db9979d_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/2dbccb01-bfa0-4ec8-8fdb-d26cfaf689f1_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/2dbccb01-bfa0-4ec8-8fdb-d26cfaf689f1_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/2dbccb01-bfa0-4ec8-8fdb-d26cfaf689f1_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/2dbccb01-bfa0-4ec8-8fdb-d26cfaf689f1_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/2dbccb01-bfa0-4ec8-8fdb-d26cfaf689f1_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/2dbccb01-bfa0-4ec8-8fdb-d26cfaf689f1_size1,bierstadt,St
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/117e2e27-df4e-4ccd-ab6c-7519aa8b7bfd_size1,bierstadt,Cc
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/117e2e27-df4e-4ccd-ab6c-7519aa8b7bfd_size1,bierstadt,Ac
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/117e2e27-df4e-4ccd-ab6c-7519aa8b7bfd_size1,bierstadt,Cs
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/117e2e27-df4e-4ccd-ab6c-7519aa8b7bfd_size1,bierstadt,Ns
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/117e2e27-df4e-4ccd-ab6c-7519aa8b7bfd_size1,bierstadt,As
Albert Bierstadt,Sketchbook of Northwest American and Canadian Scenery,1890,https://stor.artstor.org/stor/117e2e27-df4e-4ccd-ab6c-7519aa8b7bfd_size1,bierstadt,St
Albert Bierstadt,Sketch of a Ship for the Landing of Columbus (from Sketchbook),1891,https://stor.artstor.org/stor/17dcc7a6-07a3-4401-8cb0-326e9ed54bf7_size1,bierstadt,Cs
Albert Bierstadt,Mission (Warnock?): Landscape with Mountains and Foreground Trees (from Sketchbook),1890,https://stor.artstor.org/stor/d97ca730-9027-47fd-8bfe-ea87e1e6bfe6_size1,bierstadt,Cs
Albert Bierstadt,Sketches of Landscape Views after Leaving Seattle (from Sketchbook),1890,https://stor.artstor.org/stor/3463a2d6-e9a9-48d9-87dd-c164bebeb2c2_size1,bierstadt,Ac
Albert Bierstadt,Sketches of Landscape Views after Leaving Seattle (from Sketchbook),1890,https://stor.artstor.org/stor/3463a2d6-e9a9-48d9-87dd-c164bebeb2c2_size1,bierstadt,St
Albert Bierstadt,Sketches of Landscape Views after Leaving Seattle (from Sketchbook),1890,https://stor.artstor.org/stor/3463a2d6-e9a9-48d9-87dd-c164bebeb2c2_size1,bierstadt,Cs
Albert Bierstadt,Sketches of Landscape Views after Leaving Seattle (from Sketchbook),1890,https://stor.artstor.org/stor/a889acaf-2120-4b2e-8034-058f32bcc118_size1,bierstadt,Ac
Albert Bierstadt,Sketches of Landscape Views after Leaving Seattle (from Sketchbook),1890,https://stor.artstor.org/stor/a889acaf-2120-4b2e-8034-058f32bcc118_size1,bierstadt,St
Albert Bierstadt,Sketches of Landscape Views after Leaving Seattle (from Sketchbook),1890,https://stor.artstor.org/stor/a889acaf-2120-4b2e-8034-058f32bcc118_size1,bierstadt,Cs
Albert Bierstadt,Sketches of Landscape Views after Leaving Seattle (from Sketchbook),1890,https://stor.artstor.org/stor/2e2f8052-816a-4049-82ed-5d2439f59ac0_size1,bierstadt,Ac
Albert Bierstadt,Sketches of Landscape Views after Leaving Seattle (from Sketchbook),1890,https://stor.artstor.org/stor/2e2f8052-816a-4049-82ed-5d2439f59ac0_size1,bierstadt,St
Albert Bierstadt,Sketches of Landscape Views after Leaving Seattle (from Sketchbook),1890,https://stor.artstor.org/stor/2e2f8052-816a-4049-82ed-5d2439f59ac0_size1,bierstadt,Cs
Albert Bierstadt,Canadian Landscape with Mountains and Trees (from Sketchbook),1890,https://stor.artstor.org/stor/8cf2b484-242a-40e8-924d-f5115f255e92_size1,bierstadt,Ac
Albert Bierstadt,Two Rowboats (from Sketchbook),1891,https://stor.artstor.org/stor/857a1f3f-3d3d-46f2-bd87-cc755a672c79_size1,bierstadt,Ac
Albert Bierstadt,"Mountain Landscape with River (Stave?), Trees, and Island (from Sketchbook)",1890,https://stor.artstor.org/stor/a3920286-5d93-45b8-9830-b74bb389da13_size1,bierstadt,Cs
Albert Bierstadt,"Mountain Landscape with River (Stave?), Trees, and Island (from Sketchbook)",1890,https://stor.artstor.org/stor/a3920286-5d93-45b8-9830-b74bb389da13_size1,bierstadt,St
Albert Bierstadt,"Mountain Landscape with River (Stave?), Trees, and Island (from Sketchbook)",1890,https://stor.artstor.org/stor/1622741b-92ef-4b00-962d-0af98c161ea0_size1,bierstadt,Cs
Albert Bierstadt,"Mountain Landscape with River (Stave?), Trees, and Island (from Sketchbook)",1890,https://stor.artstor.org/stor/1622741b-92ef-4b00-962d-0af98c161ea0_size1,bierstadt,St
Albert Bierstadt,Sketches of a Canoe and Sailboats (from Sketchbook),1890,https://stor.artstor.org/stor/6b9706c3-c207-4f69-9f18-52cbc8286a48_size1,bierstadt,Ac
Albert Bierstadt,Outline Sketch of a Ship's Stern (from Sketchbook),1891,https://stor.artstor.org/stor/ee88b2e2-2e9e-41a2-ac92-7076863114b9_size1,bierstadt,Ac
Albert Bierstadt,Sketch of a Rowboat (from Sketchbook),1891,https://stor.artstor.org/stor/7252c4d6-7550-478f-8858-2e1e434d58c9_size1,bierstadt,Cs
Albert Bierstadt,Sketches of Rowboats (from Sketchbook),1891,https://stor.artstor.org/stor/8851a9f8-5051-4223-9c76-1a5360a82426_size1,bierstadt,Ac
Albert Bierstadt,Study of a Ship and Rowboat (from Sketchbook),1891,https://stor.artstor.org/stor/6cea8ccd-dc21-4b48-8347-0a260f5e2cb8_size1,bierstadt,Cs
Albert Bierstadt,Sketch of a Ship's Stern (from Sketchbook),1891,https://stor.artstor.org/stor/f7c02fef-122c-422b-8f0a-152ea8084e15_size1,bierstadt,Ac
Albert Bierstadt,Sketch of a Caravel; Figure in a Boat (from Sketchbook),1891,https://stor.artstor.org/stor/b22ed62a-5f40-455a-8c75-1f60f387aa34_size1,bierstadt,Cs
Albert Bierstadt,Breech Loading Falconet (from Sketchbook),1891,https://stor.artstor.org/stor/6ef91d3e-5ec5-4b81-877d-d0cacc79dbe4_size1,bierstadt,Cs
Albert Bierstadt,Sketch of a Ship at Anchor for The Landing of Columbus (from Sketchbook),1891,https://stor.artstor.org/stor/c3c55b5c-33b3-4b49-be47-bc1716d3cc31_size1,bierstadt,Cs
Albert Bierstadt,Study of a Flag for the Landing of Columbus (from Sketchbook),1891,https://stor.artstor.org/stor/2986ae5f-7f13-450a-9400-2fbc5cebe868_size1,bierstadt,Cc
Albert Bierstadt,Studies of Coats of Arms for the Landing of Columbus (from Sketchbook),1891,https://stor.artstor.org/stor/f028cae2-d26a-4a78-beb2-7f1c0414bcb4_size1,bierstadt,Ac
Albert Bierstadt,Sketches of Rowboat and Figure Standing in a Rowboat (from Sketchbook),1891,https://stor.artstor.org/stor/971de176-c254-4836-bef5-e64e57edf49c_size1,bierstadt,Ac
Albert Bierstadt,Captain Concay (?) Commanding The New (?) Santa Maria (from Sketchbook),1891,https://stor.artstor.org/stor/c9c4c56e-78ce-4e2d-a7a5-3e1f166fb7d7_size1,bierstadt,Ac
Albert Bierstadt,Study of a Rowboat: View Toward the Stern (from Sketchbook),1891,https://stor.artstor.org/stor/0d6dae91-b2d0-4948-802c-667df2a62019_size1,bierstadt,Ns
Albert Bierstadt,Ship Study for the Landing of Columbus (from Sketchbook),1891,https://stor.artstor.org/stor/50e68ebd-b6ab-4544-a3a1-9f90352602e5_size1,bierstadt,Cs
Albert Bierstadt,"Sketchbook of Columbus Subjects: Caravels, Figures, Heraldry, and Accessories",1891,https://stor.artstor.org/stor/34b26afa-a9f4-455c-a908-677de9a6b2c1_size1,bierstadt,Ac
Albert Bierstadt,"Sketchbook of Columbus Subjects: Caravels, Figures, Heraldry, and Accessories",1891,https://stor.artstor.org/stor/34b26afa-a9f4-455c-a908-677de9a6b2c1_size1,bierstadt,Ns
Albert Bierstadt,"Sketchbook of Columbus Subjects: Caravels, Figures, Heraldry, and Accessories",1891,https://stor.artstor.org/stor/c135a7ef-aa26-494f-b5ff-3ac54e652d58_size1,bierstadt,Ac
Albert Bierstadt,"Sketchbook of Columbus Subjects: Caravels, Figures, Heraldry, and Accessories",1891,https://stor.artstor.org/stor/c135a7ef-aa26-494f-b5ff-3ac54e652d58_size1,bierstadt,Ns
Albert Bierstadt,"Rocky Pool, New Hampshire",1860,https://stor.artstor.org/stor/de10bc21-6f5b-4f1b-9ec2-0262733c8571_size1,bierstadt,Ac
Albert Bierstadt,"Bridal Veil Falls, Yosemite",1871,https://stor.artstor.org/stor/64602d20-e628-4c89-8cf5-8b10f30242cc_size1,bierstadt,Ns
Albert Bierstadt,"Bridal Veil Falls, Yosemite",1871,https://stor.artstor.org/stor/005bda15-9f19-47a9-98c3-af5109fb978a_size1,bierstadt,Ns
Albert Bierstadt,"Donner Lake, California",1871,https://stor.artstor.org/stor/5d694da4-9364-4adb-aa2f-afd3ef18cc8f_size1,bierstadt,Cb
Albert Bierstadt,"Donner Lake, California",1871,https://stor.artstor.org/stor/5d694da4-9364-4adb-aa2f-afd3ef18cc8f_size1,bierstadt,Ns
Albert Bierstadt,"Donner Lake, California",1871,https://stor.artstor.org/stor/7006253b-5c28-4c9f-8d8b-b46e46f64329_size1,bierstadt,Cb
Albert Bierstadt,"Donner Lake, California",1871,https://stor.artstor.org/stor/7006253b-5c28-4c9f-8d8b-b46e46f64329_size1,bierstadt,Ns
Albert Bierstadt,"Cloud Study, Moonlight",1860,https://stor.artstor.org/stor/da5fc73c-4400-4e8f-a51a-8d26d307a162_size1,bierstadt,As
Albert Bierstadt,Port Havey (?) (from Sketchbook),1890,https://stor.artstor.org/stor/19dd2257-4504-40c2-9743-0b261922d7ba_size1,bierstadt,Ns
Albert Bierstadt,Port Havey (?) (from Sketchbook),1890,https://stor.artstor.org/stor/19dd2257-4504-40c2-9743-0b261922d7ba_size1,bierstadt,Cs
Albert Bierstadt,Port Havey (?) (from Sketchbook),1890,https://stor.artstor.org/stor/a1ec3ace-3877-41c9-a6ef-182cc944adc8_size1,bierstadt,Ns
Albert Bierstadt,Port Havey (?) (from Sketchbook),1890,https://stor.artstor.org/stor/a1ec3ace-3877-41c9-a6ef-182cc944adc8_size1,bierstadt,Cs
Albert Bierstadt,Port Havey (?) (from Sketchbook),1890,https://stor.artstor.org/stor/60035f5e-9f4f-44eb-97e4-a7908cd8e9cd_size1,bierstadt,Ns
Albert Bierstadt,Port Havey (?) (from Sketchbook),1890,https://stor.artstor.org/stor/60035f5e-9f4f-44eb-97e4-a7908cd8e9cd_size1,bierstadt,Cs
Albert Bierstadt,Canadian Mountain Peaks (from Sketchbook),1890,https://stor.artstor.org/stor/06d606db-6d7f-4044-9b09-3d8e1bfa3eb5_size1,bierstadt,Cs
Albert Bierstadt,Canadian Mountain Peaks (from Sketchbook),1890,https://stor.artstor.org/stor/06d606db-6d7f-4044-9b09-3d8e1bfa3eb5_size1,bierstadt,St
Albert Bierstadt,Canadian Mountain Peaks (from Sketchbook),1890,https://stor.artstor.org/stor/3a607c36-d922-4b84-9558-7c55c9c21252_size1,bierstadt,Cs
Albert Bierstadt,Canadian Mountain Peaks (from Sketchbook),1890,https://stor.artstor.org/stor/3a607c36-d922-4b84-9558-7c55c9c21252_size1,bierstadt,St
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/706c4111-c825-4389-a42b-c8ee937e0195_size1,bierstadt,Ac
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/706c4111-c825-4389-a42b-c8ee937e0195_size1,bierstadt,Ns
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/706c4111-c825-4389-a42b-c8ee937e0195_size1,bierstadt,St
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/706c4111-c825-4389-a42b-c8ee937e0195_size1,moran,Ns
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/2cce1cc1-9e88-4105-8d17-6f96cb0498c2_size1,bierstadt,Ac
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/2cce1cc1-9e88-4105-8d17-6f96cb0498c2_size1,bierstadt,Ns
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/2cce1cc1-9e88-4105-8d17-6f96cb0498c2_size1,bierstadt,St
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/2cce1cc1-9e88-4105-8d17-6f96cb0498c2_size1,moran,Ns
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/46784d0b-61e8-4b29-82bb-4d4321937ef8_size1,bierstadt,Ac
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/46784d0b-61e8-4b29-82bb-4d4321937ef8_size1,bierstadt,Ns
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/46784d0b-61e8-4b29-82bb-4d4321937ef8_size1,bierstadt,St
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/46784d0b-61e8-4b29-82bb-4d4321937ef8_size1,moran,Ns
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/d4e90b03-4601-4fe6-b184-b26cae3b9fd5_size1,bierstadt,Ac
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/d4e90b03-4601-4fe6-b184-b26cae3b9fd5_size1,bierstadt,Ns
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/d4e90b03-4601-4fe6-b184-b26cae3b9fd5_size1,bierstadt,St
Albert Bierstadt,Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/d4e90b03-4601-4fe6-b184-b26cae3b9fd5_size1,moran,Ns
Thomas Moran,Landscape (from Sketchbook),1905,https://stor.artstor.org/stor/bdf6675d-f8bd-4d08-ab98-04402808a22d_size1,bierstadt,Ac
Thomas Moran,Landscape (from Sketchbook),1905,https://stor.artstor.org/stor/bdf6675d-f8bd-4d08-ab98-04402808a22d_size1,bierstadt,Ns
Thomas Moran,Landscape (from Sketchbook),1905,https://stor.artstor.org/stor/bdf6675d-f8bd-4d08-ab98-04402808a22d_size1,bierstadt,St
Thomas Moran,Landscape (from Sketchbook),1905,https://stor.artstor.org/stor/bdf6675d-f8bd-4d08-ab98-04402808a22d_size1,moran,Ns
Thomas Moran,Landscape (from Sketchbook),1905,https://stor.artstor.org/stor/81985d0c-1649-4997-975b-8dcf54672719_size1,bierstadt,Ac
Thomas Moran,Landscape (from Sketchbook),1905,https://stor.artstor.org/stor/81985d0c-1649-4997-975b-8dcf54672719_size1,bierstadt,Ns
Thomas Moran,Landscape (from Sketchbook),1905,https://stor.artstor.org/stor/81985d0c-1649-4997-975b-8dcf54672719_size1,bierstadt,St
Thomas Moran,Landscape (from Sketchbook),1905,https://stor.artstor.org/stor/81985d0c-1649-4997-975b-8dcf54672719_size1,moran,Ns
Albert Bierstadt,Hills and Lake (from Sketchbook),1890,https://stor.artstor.org/stor/818e08f8-ad08-4ead-b949-34efba4739fc_size1,bierstadt,Ac
Albert Bierstadt,Hills and Lake (from Sketchbook),1890,https://stor.artstor.org/stor/818e08f8-ad08-4ead-b949-34efba4739fc_size1,bierstadt,St
Albert Bierstadt,Hills and Lake (from Sketchbook),1890,https://stor.artstor.org/stor/5b901e44-d6eb-410b-a4e3-e1fc89bdf51b_size1,bierstadt,Ac
Albert Bierstadt,Hills and Lake (from Sketchbook),1890,https://stor.artstor.org/stor/5b901e44-d6eb-410b-a4e3-e1fc89bdf51b_size1,bierstadt,St
Albert Bierstadt,Mountain Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/a8b90a4e-011c-4160-9300-ef6ed7e8eff9_size1,bierstadt,Ac
Albert Bierstadt,Mountain Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/a8b90a4e-011c-4160-9300-ef6ed7e8eff9_size1,bierstadt,Cs
Albert Bierstadt,Mountain Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/b29cedaa-ce32-4b60-a280-f0dc62acb186_size1,bierstadt,Ac
